vehicle_id,timestamp,temperature,vibration,fuel_consumption,mileage,engine_hours,battery_health,fuel_type
vehicle_8,2025-07-26T06:27:41.700424,82.2,1.16,5.3,24810,45.4,78.65,hybride
vehicle_8,2025-07-26T04:03:41.700424,82.76,1.08,5.53,24815,45.6,78.6,hybride
vehicle_8,2025-07-26T01:39:41.701424,88.13,1.07,5.14,24820,45.8,78.55,hybride
vehicle_8,2025-07-27T23:15:41.701424,84.48,1.05,5.51,24825,46.0,78.5,hybride
vehicle_8,2025-07-27T20:51:41.701424,88.66,1.11,5.29,24830,46.2,78.45,hybride
vehicle_8,2025-07-27T18:27:41.701424,89.64,1.41,6.0,24835,46.4,78.4,hybride
vehicle_8,2025-07-27T16:03:41.701424,86.54,1.12,5.15,24840,46.6,78.35,hybride
vehicle_8,2025-07-27T13:39:41.701424,86.01,1.11,5.45,24845,46.8,78.3,hybride
vehicle_8,2025-07-27T11:15:41.701424,81.4,1.28,5.08,24850,47.0,78.25,hybride
vehicle_8,2025-07-27T08:51:41.701424,84.79,1.34,5.45,24855,47.2,78.2,hybride
vehicle_8,2025-07-27T06:27:41.701424,89.39,1.39,5.86,24860,47.4,78.15,hybride
vehicle_8,2025-07-27T04:03:41.701424,85.81,1.35,5.39,24865,47.6,78.1,hybride
vehicle_8,2025-07-27T01:39:41.701424,88.85,1.15,5.6,24870,47.8,78.05,hybride
vehicle_8,2025-07-28T23:15:41.701424,86.5,1.19,5.15,24875,48.0,78.0,hybride
vehicle_8,2025-07-28T20:51:41.701424,87.36,1.05,5.22,24880,48.2,77.95,hybride
vehicle_8,2025-07-28T18:27:41.701424,82.01,1.39,5.99,24885,48.4,77.9,hybride
vehicle_8,2025-07-28T16:03:41.701424,84.38,1.14,5.26,24890,48.6,77.85,hybride
vehicle_8,2025-07-28T13:39:41.701424,86.9,1.21,5.09,24895,48.8,77.8,hybride
vehicle_8,2025-07-28T11:15:41.701424,91.37,1.23,5.72,24900,49.0,77.75,hybride
vehicle_8,2025-07-28T08:51:41.701424,91.32,1.32,5.98,24905,49.2,77.7,hybride
vehicle_8,2025-07-28T06:27:41.701424,86.57,1.33,5.91,24910,49.4,77.65,hybride
vehicle_8,2025-07-28T04:03:41.701424,83.49,1.28,5.75,24915,49.6,77.6,hybride
vehicle_8,2025-07-28T01:39:41.701424,86.87,1.22,5.67,24920,49.8,77.55,hybride
vehicle_8,2025-07-29T23:15:41.701424,85.06,1.39,5.93,24925,50.0,77.5,hybride
vehicle_8,2025-07-29T20:51:41.701424,90.11,1.16,5.38,24930,50.2,77.45,hybride
vehicle_8,2025-07-29T18:27:41.701424,89.25,1.38,5.8,24935,50.4,77.4,hybride
vehicle_8,2025-07-29T16:03:41.701424,88.29,1.38,5.97,24940,50.6,77.35,hybride
vehicle_8,2025-07-29T13:39:41.701424,90.36,1.09,5.3,24945,50.8,77.3,hybride
vehicle_8,2025-07-29T11:15:41.701424,85.84,1.38,5.7,24950,51.0,77.25,hybride
vehicle_8,2025-07-29T08:51:41.701424,89.6,1.4,5.68,24955,51.2,77.2,hybride
vehicle_8,2025-07-29T06:27:41.701424,82.53,1.22,5.78,24960,51.4,77.15,hybride
vehicle_8,2025-07-29T04:03:41.701424,82.53,1.29,6.09,24965,51.6,77.1,hybride
vehicle_8,2025-07-29T01:39:41.701424,85.5,1.4,5.6,24970,51.8,77.05,hybride
vehicle_8,2025-07-30T23:15:41.701424,92.67,1.4,6.0,24975,52.0,77.0,hybride
vehicle_8,2025-07-30T20:51:41.701424,87.87,1.16,5.76,24980,52.2,76.95,hybride
vehicle_8,2025-07-30T18:27:41.701424,88.03,1.13,6.05,24985,52.4,76.9,hybride
vehicle_8,2025-07-30T16:03:41.701424,87.41,1.35,5.61,24990,52.6,76.85,hybride
vehicle_8,2025-07-30T13:39:41.701424,88.89,1.22,5.94,24995,52.8,76.8,hybride
vehicle_8,2025-07-30T11:15:41.701424,92.21,1.39,5.23,25000,53.0,76.75,hybride
vehicle_8,2025-07-30T08:51:41.701424,89.02,1.42,5.51,25005,53.2,76.7,hybride
vehicle_8,2025-07-30T06:27:41.701424,90.42,1.25,5.97,25010,53.4,76.65,hybride
vehicle_8,2025-07-30T04:03:41.701424,85.96,1.29,5.28,25015,53.6,76.6,hybride
vehicle_8,2025-07-30T01:39:41.701424,89.53,1.4,5.36,25020,53.8,76.55,hybride
vehicle_8,2025-07-31T23:15:41.701424,93.6,1.35,5.68,25025,54.0,76.5,hybride
vehicle_8,2025-07-31T20:51:41.701424,85.64,1.29,6.11,25030,54.2,76.45,hybride
vehicle_8,2025-07-31T18:27:41.701424,89.25,1.12,5.57,25035,54.4,76.4,hybride
vehicle_8,2025-07-31T16:03:41.701424,93.68,1.11,5.31,25040,54.6,76.35,hybride
vehicle_8,2025-07-31T13:39:41.701424,91.42,1.19,5.45,25045,54.8,76.3,hybride
vehicle_8,2025-07-31T11:15:41.701424,90.53,1.07,5.98,25050,55.0,76.25,hybride
vehicle_8,2025-07-31T08:51:41.701424,88.36,1.35,5.95,25055,55.2,76.2,hybride
vehicle_8,2025-07-31T06:27:41.701424,85.58,1.09,5.56,25060,55.4,76.15,hybride
vehicle_8,2025-07-31T04:03:41.701424,93.13,1.22,5.28,25065,55.6,76.1,hybride
vehicle_8,2025-07-31T01:39:41.701424,89.35,1.41,5.97,25070,55.8,76.05,hybride
vehicle_8,2025-08-01T23:15:41.701424,89.96,1.27,5.54,25075,56.0,76.0,hybride
vehicle_8,2025-08-01T20:51:41.701424,94.52,1.09,5.91,25080,56.2,75.95,hybride
vehicle_8,2025-08-01T18:27:41.701424,88.72,1.46,6.06,25085,56.4,75.9,hybride
vehicle_8,2025-08-01T16:03:41.701424,90.24,1.31,5.98,25090,56.6,75.85,hybride
vehicle_8,2025-08-01T13:39:41.701424,89.45,1.08,5.26,25095,56.8,75.8,hybride
vehicle_8,2025-08-01T11:15:41.701424,88.96,1.12,5.3,25100,57.0,75.75,hybride
vehicle_8,2025-08-01T08:51:41.701424,89.26,1.25,6.22,25105,57.2,75.7,hybride
vehicle_8,2025-08-01T06:27:41.701424,94.29,1.44,6.19,25110,57.4,75.65,hybride
vehicle_8,2025-08-01T04:03:41.701424,87.11,1.41,6.1,25115,57.6,75.6,hybride
vehicle_8,2025-08-01T01:39:41.701424,91.05,1.08,6.2,25120,57.8,75.55,hybride
vehicle_8,2025-08-02T23:15:41.701424,88.55,1.19,5.81,25125,58.0,75.5,hybride
vehicle_8,2025-08-02T20:51:41.701424,87.82,1.3,5.45,25130,58.2,75.45,hybride
vehicle_8,2025-08-02T18:27:41.701424,93.23,1.13,6.2,25135,58.4,75.4,hybride
vehicle_8,2025-08-02T16:03:41.701424,92.02,1.35,6.07,25140,58.6,75.35,hybride
vehicle_8,2025-08-02T13:39:41.701424,93.76,1.17,6.0,25145,58.8,75.3,hybride
vehicle_8,2025-08-02T11:15:41.701424,85.89,1.11,5.84,25150,59.0,75.25,hybride
vehicle_8,2025-08-02T08:51:41.701424,87.56,1.28,6.1,25155,59.2,75.2,hybride
vehicle_8,2025-08-02T06:27:41.701424,88.07,1.15,6.18,25160,59.4,75.15,hybride
vehicle_8,2025-08-02T04:03:41.701424,87.46,1.43,5.73,25165,59.6,75.1,hybride
vehicle_8,2025-08-02T01:39:41.701424,89.0,1.4,5.66,25170,59.8,75.05,hybride
vehicle_9,2025-07-04T23:15:41.701424,73.36,0.92,4.04,63975,0.0,90.0,hybride
vehicle_9,2025-07-04T20:51:41.701424,73.2,1.19,4.56,63980,0.2,89.95,hybride
vehicle_9,2025-07-04T18:27:41.701424,73.56,1.06,4.11,63985,0.4,89.9,hybride
vehicle_9,2025-07-04T16:03:41.701424,71.54,0.93,4.52,63990,0.6,89.85,hybride
vehicle_9,2025-07-04T13:39:41.701424,66.69,0.89,4.95,63995,0.8,89.8,hybride
vehicle_9,2025-07-04T11:15:41.701424,66.53,1.15,4.87,64000,1.0,89.75,hybride
vehicle_9,2025-07-04T08:51:41.701424,66.72,1.15,4.19,64005,1.2,89.7,hybride
vehicle_9,2025-07-04T06:27:41.701424,67.03,0.81,4.39,64010,1.4,89.65,hybride
vehicle_9,2025-07-04T04:03:41.701424,70.27,1.19,4.76,64015,1.6,89.6,hybride
vehicle_9,2025-07-04T01:39:41.701424,67.42,0.88,4.68,64020,1.8,89.55,hybride
vehicle_9,2025-07-05T23:15:41.701424,70.07,0.81,4.08,64025,2.0,89.5,hybride
vehicle_9,2025-07-05T20:51:41.701424,73.33,0.94,4.9,64030,2.2,89.45,hybride
vehicle_9,2025-07-05T18:27:41.701424,72.02,1.09,4.3,64035,2.4,89.4,hybride
vehicle_9,2025-07-05T16:03:41.701424,75.38,0.85,4.34,64040,2.6,89.35,hybride
vehicle_9,2025-07-05T13:39:41.701424,70.7,1.03,4.12,64045,2.8,89.3,hybride
vehicle_9,2025-07-05T11:15:41.701424,72.56,0.97,4.65,64050,3.0,89.25,hybride
vehicle_9,2025-07-05T08:51:41.701424,74.14,1.11,4.17,64055,3.2,89.2,hybride
vehicle_9,2025-07-05T06:27:41.701424,69.23,0.9,4.54,64060,3.4,89.15,hybride
vehicle_9,2025-07-05T04:03:41.701424,66.04,1.03,4.24,64065,3.6,89.1,hybride
vehicle_9,2025-07-05T01:39:41.701424,74.15,1.17,4.09,64070,3.8,89.05,hybride
vehicle_9,2025-07-06T23:15:41.701424,72.18,1.17,4.47,64075,4.0,89.0,hybride
vehicle_9,2025-07-06T20:51:41.701424,69.31,1.06,4.52,64080,4.2,88.95,hybride
vehicle_9,2025-07-06T18:27:41.701424,76.29,0.92,4.11,64085,4.4,88.9,hybride
vehicle_9,2025-07-06T16:03:41.701424,69.83,0.91,4.75,64090,4.6,88.85,hybride
vehicle_9,2025-07-06T13:39:41.701424,67.2,0.83,4.81,64095,4.8,88.8,hybride
vehicle_9,2025-07-06T11:15:41.701424,74.4,0.89,4.53,64100,5.0,88.75,hybride
vehicle_9,2025-07-06T08:51:41.701424,73.69,0.93,4.34,64105,5.2,88.7,hybride
vehicle_9,2025-07-06T06:27:41.701424,73.25,0.84,4.54,64110,5.4,88.65,hybride
vehicle_9,2025-07-06T04:03:41.701424,73.59,0.99,4.45,64115,5.6,88.6,hybride
vehicle_9,2025-07-06T01:39:41.701424,73.52,1.12,5.08,64120,5.8,88.55,hybride
vehicle_9,2025-07-07T23:15:41.701424,74.51,1.23,4.7,64125,6.0,88.5,hybride
vehicle_9,2025-07-07T20:51:41.701424,67.85,0.89,4.91,64130,6.2,88.45,hybride
vehicle_9,2025-07-07T18:27:41.701424,70.64,1.09,4.65,64135,6.4,88.4,hybride
vehicle_9,2025-07-07T16:03:41.701424,75.03,1.04,4.14,64140,6.6,88.35,hybride
vehicle_9,2025-07-07T13:39:41.701424,70.88,0.89,4.95,64145,6.8,88.3,hybride
vehicle_9,2025-07-07T11:15:41.701424,72.8,1.14,4.63,64150,7.0,88.25,hybride
vehicle_9,2025-07-07T08:51:41.701424,70.39,1.03,4.93,64155,7.2,88.2,hybride
vehicle_9,2025-07-07T06:27:41.701424,72.61,0.98,4.99,64160,7.4,88.15,hybride
vehicle_9,2025-07-07T04:03:41.701424,75.35,0.86,4.42,64165,7.6,88.1,hybride
vehicle_9,2025-07-07T01:39:41.701424,70.16,0.92,4.77,64170,7.8,88.05,hybride
vehicle_9,2025-07-08T23:15:41.701424,71.82,0.85,4.21,64175,8.0,88.0,hybride
vehicle_9,2025-07-08T20:51:41.701424,73.19,1.17,4.35,64180,8.2,87.95,hybride
vehicle_9,2025-07-08T18:27:41.701424,74.76,1.19,5.11,64185,8.4,87.9,hybride
vehicle_9,2025-07-08T16:03:41.701424,73.94,1.05,4.2,64190,8.6,87.85,hybride
vehicle_9,2025-07-08T13:39:41.701424,68.29,0.95,4.69,64195,8.8,87.8,hybride
vehicle_9,2025-07-08T11:15:41.701424,69.28,1.09,5.05,64200,9.0,87.75,hybride
vehicle_9,2025-07-08T08:51:41.701424,71.31,0.86,4.62,64205,9.2,87.7,hybride
vehicle_9,2025-07-08T06:27:41.701424,68.39,1.06,5.1,64210,9.4,87.65,hybride
vehicle_9,2025-07-08T04:03:41.701424,71.82,1.02,4.64,64215,9.6,87.6,hybride
vehicle_9,2025-07-08T01:39:41.701424,75.73,1.17,4.52,64220,9.8,87.55,hybride
vehicle_9,2025-07-09T23:15:41.701424,77.54,1.02,4.74,64225,10.0,87.5,hybride
vehicle_9,2025-07-09T20:51:41.701424,68.75,0.87,4.53,64230,10.2,87.45,hybride
vehicle_9,2025-07-09T18:27:41.701424,76.68,1.01,4.64,64235,10.4,87.4,hybride
vehicle_9,2025-07-09T16:03:41.701424,76.18,0.98,5.11,64240,10.6,87.35,hybride
vehicle_9,2025-07-09T13:39:41.701424,76.97,0.94,4.92,64245,10.8,87.3,hybride
vehicle_9,2025-07-09T11:15:41.701424,75.55,1.11,4.81,64250,11.0,87.25,hybride
vehicle_9,2025-07-09T08:51:41.701424,75.26,1.1,4.57,64255,11.2,87.2,hybride
vehicle_9,2025-07-09T06:27:41.701424,77.48,1.03,4.47,64260,11.4,87.15,hybride
vehicle_9,2025-07-09T04:03:41.701424,74.28,1.18,4.81,64265,11.6,87.1,hybride
vehicle_9,2025-07-09T01:39:41.701424,76.41,0.89,4.74,64270,11.8,87.05,hybride
vehicle_9,2025-07-10T23:15:41.701424,77.17,1.1,5.21,64275,12.0,87.0,hybride
vehicle_9,2025-07-10T20:51:41.701424,76.18,1.15,4.92,64280,12.2,86.95,hybride
vehicle_9,2025-07-10T18:27:41.701424,75.51,1.06,4.95,64285,12.4,86.9,hybride
vehicle_9,2025-07-10T16:03:41.701424,77.96,1.08,4.33,64290,12.6,86.85,hybride
vehicle_9,2025-07-10T13:39:41.701424,71.54,1.16,4.97,64295,12.8,86.8,hybride
vehicle_9,2025-07-10T11:15:41.701424,70.85,1.13,4.7,64300,13.0,86.75,hybride
vehicle_9,2025-07-10T08:51:41.701424,69.82,1.13,5.14,64305,13.2,86.7,hybride
vehicle_9,2025-07-10T06:27:41.701424,76.59,1.06,5.1,64310,13.4,86.65,hybride
vehicle_9,2025-07-10T04:03:41.701424,78.79,1.12,4.38,64315,13.6,86.6,hybride
vehicle_9,2025-07-10T01:39:41.701424,72.02,1.09,4.66,64320,13.8,86.55,hybride
vehicle_9,2025-07-11T23:15:41.701424,73.94,1.16,4.76,64325,14.0,86.5,hybride
vehicle_9,2025-07-11T20:51:41.701424,78.22,0.95,5.0,64330,14.2,86.45,hybride
vehicle_9,2025-07-11T18:27:41.701424,75.93,1.15,4.43,64335,14.4,86.4,hybride
vehicle_9,2025-07-11T16:03:41.701424,75.75,0.96,4.54,64340,14.6,86.35,hybride
vehicle_9,2025-07-11T13:39:41.701424,79.48,1.24,4.57,64345,14.8,86.3,hybride
vehicle_9,2025-07-11T11:15:41.701424,76.66,1.13,5.2,64350,15.0,86.25,hybride
vehicle_9,2025-07-11T08:51:41.701424,75.62,1.07,4.39,64355,15.2,86.2,hybride
vehicle_9,2025-07-11T06:27:41.701424,73.98,1.04,4.78,64360,15.4,86.15,hybride
vehicle_9,2025-07-11T04:03:41.701424,71.74,1.24,4.52,64365,15.6,86.1,hybride
vehicle_9,2025-07-11T01:39:41.701424,69.95,1.08,4.52,64370,15.8,86.05,hybride
vehicle_9,2025-07-12T23:15:41.701424,74.09,0.9,4.93,64375,16.0,86.0,hybride
vehicle_9,2025-07-12T20:51:41.701424,76.8,1.04,4.69,64380,16.2,85.95,hybride
vehicle_9,2025-07-12T18:27:41.701424,74.76,1.26,5.2,64385,16.4,85.9,hybride
vehicle_9,2025-07-12T16:03:41.701424,75.95,1.07,4.82,64390,16.6,85.85,hybride
vehicle_9,2025-07-12T13:39:41.701424,74.4,0.91,5.11,64395,16.8,85.8,hybride
vehicle_9,2025-07-12T11:15:41.701424,73.73,1.25,5.25,64400,17.0,85.75,hybride
vehicle_9,2025-07-12T08:51:41.701424,75.21,0.94,4.66,64405,17.2,85.7,hybride
vehicle_9,2025-07-12T06:27:41.701424,75.64,1.18,5.33,64410,17.4,85.65,hybride
vehicle_9,2025-07-12T04:03:41.701424,76.86,0.88,4.68,64415,17.6,85.6,hybride
vehicle_9,2025-07-12T01:39:41.701424,71.1,1.12,4.69,64420,17.8,85.55,hybride
vehicle_9,2025-07-13T23:15:41.701424,74.49,1.28,4.51,64425,18.0,85.5,hybride
vehicle_9,2025-07-13T20:51:41.701424,77.72,0.96,4.85,64430,18.2,85.45,hybride
vehicle_9,2025-07-13T18:27:41.701424,80.74,1.15,4.41,64435,18.4,85.4,hybride
vehicle_9,2025-07-13T16:03:41.701424,77.84,0.89,4.47,64440,18.6,85.35,hybride
vehicle_9,2025-07-13T13:39:41.701424,77.24,1.2,4.45,64445,18.8,85.3,hybride
vehicle_9,2025-07-13T11:15:41.701424,79.27,1.06,4.52,64450,19.0,85.25,hybride
vehicle_9,2025-07-13T08:51:41.701424,77.55,1.0,5.27,64455,19.2,85.2,hybride
vehicle_9,2025-07-13T06:27:41.701424,80.03,0.97,5.21,64460,19.4,85.15,hybride
vehicle_9,2025-07-13T04:03:41.701424,77.82,0.95,5.35,64465,19.6,85.1,hybride
vehicle_9,2025-07-13T01:39:41.701424,76.2,1.06,4.6,64470,19.8,85.05,hybride
vehicle_9,2025-07-14T23:15:41.701424,76.64,0.98,5.15,64475,20.0,85.0,hybride
vehicle_9,2025-07-14T20:51:41.701424,77.28,1.17,5.25,64480,20.2,84.95,hybride
vehicle_9,2025-07-14T18:27:41.701424,81.67,1.01,5.42,64485,20.4,84.9,hybride
vehicle_9,2025-07-14T16:03:41.701424,73.79,1.29,4.61,64490,20.6,84.85,hybride
vehicle_9,2025-07-14T13:39:41.701424,80.08,1.04,4.52,64495,20.8,84.8,hybride
vehicle_9,2025-07-14T11:15:41.701424,72.55,1.26,5.2,64500,21.0,84.75,hybride
vehicle_9,2025-07-14T08:51:41.701424,74.12,1.21,5.28,64505,21.2,84.7,hybride
vehicle_9,2025-07-14T06:27:41.701424,75.64,1.25,4.46,64510,21.4,84.65,hybride
vehicle_9,2025-07-14T04:03:41.701424,77.16,0.94,4.65,64515,21.6,84.6,hybride
vehicle_9,2025-07-14T01:39:41.701424,77.03,1.28,4.61,64520,21.8,84.55,hybride
vehicle_9,2025-07-15T23:15:41.701424,75.42,0.97,4.81,64525,22.0,84.5,hybride
vehicle_9,2025-07-15T20:51:41.701424,78.68,1.0,4.55,64530,22.2,84.45,hybride
vehicle_9,2025-07-15T18:27:41.701424,77.32,1.2,5.06,64535,22.4,84.4,hybride
vehicle_9,2025-07-15T16:03:41.701424,76.82,1.3,5.14,64540,22.6,84.35,hybride
vehicle_9,2025-07-15T13:39:41.701424,75.38,1.21,5.16,64545,22.8,84.3,hybride
vehicle_9,2025-07-15T11:15:41.701424,78.22,1.3,4.62,64550,23.0,84.25,hybride
vehicle_9,2025-07-15T08:51:41.701424,81.68,1.22,5.13,64555,23.2,84.2,hybride
vehicle_9,2025-07-15T06:27:41.701424,76.14,1.08,5.09,64560,23.4,84.15,hybride
vehicle_9,2025-07-15T04:03:41.701424,75.61,1.09,5.03,64565,23.6,84.1,hybride
vehicle_9,2025-07-15T01:39:41.701424,76.76,1.3,5.06,64570,23.8,84.05,hybride
vehicle_9,2025-07-16T23:15:41.701424,77.87,1.08,5.29,64575,24.0,84.0,hybride
vehicle_9,2025-07-16T20:51:41.701424,82.94,1.32,4.76,64580,24.2,83.95,hybride
vehicle_9,2025-07-16T18:27:41.701424,80.16,1.26,4.62,64585,24.4,83.9,hybride
vehicle_9,2025-07-16T16:03:41.701424,76.81,1.28,4.77,64590,24.6,83.85,hybride
vehicle_9,2025-07-16T13:39:41.701424,75.44,0.93,5.13,64595,24.8,83.8,hybride
vehicle_9,2025-07-16T11:15:41.701424,82.18,0.93,5.4,64600,25.0,83.75,hybride
vehicle_9,2025-07-16T08:51:41.701424,75.65,1.23,5.11,64605,25.2,83.7,hybride
vehicle_9,2025-07-16T06:27:41.701424,74.13,1.19,5.54,64610,25.4,83.65,hybride
vehicle_9,2025-07-16T04:03:41.701424,81.22,1.15,4.61,64615,25.6,83.6,hybride
vehicle_9,2025-07-16T01:39:41.701424,82.59,0.94,4.92,64620,25.8,83.55,hybride
vehicle_9,2025-07-17T23:15:41.701424,76.48,1.11,5.06,64625,26.0,83.5,hybride
vehicle_9,2025-07-17T20:51:41.701424,74.73,1.28,5.23,64630,26.2,83.45,hybride
vehicle_9,2025-07-17T18:27:41.701424,75.31,1.03,4.6,64635,26.4,83.4,hybride
vehicle_9,2025-07-17T16:03:41.701424,81.98,1.11,5.17,64640,26.6,83.35,hybride
vehicle_9,2025-07-17T13:39:41.701424,78.95,1.08,4.76,64645,26.8,83.3,hybride
vehicle_9,2025-07-17T11:15:41.701424,77.71,1.29,5.11,64650,27.0,83.25,hybride
vehicle_9,2025-07-17T08:51:41.701424,76.64,1.28,4.76,64655,27.2,83.2,hybride
vehicle_9,2025-07-17T06:27:41.701424,79.3,1.2,5.44,64660,27.4,83.15,hybride
vehicle_9,2025-07-17T04:03:41.701424,82.3,1.16,4.79,64665,27.6,83.1,hybride
vehicle_9,2025-07-17T01:39:41.701424,81.59,1.25,4.78,64670,27.8,83.05,hybride
vehicle_9,2025-07-18T23:15:41.701424,78.82,1.29,4.96,64675,28.0,83.0,hybride
vehicle_9,2025-07-18T20:51:41.701424,76.07,1.03,5.45,64680,28.2,82.95,hybride
vehicle_9,2025-07-18T18:27:41.701424,80.11,1.21,5.63,64685,28.4,82.9,hybride
vehicle_9,2025-07-18T16:03:41.701424,78.46,1.1,5.47,64690,28.6,82.85,hybride
vehicle_9,2025-07-18T13:39:41.701424,77.76,1.3,5.41,64695,28.8,82.8,hybride
vehicle_9,2025-07-18T11:15:41.701424,75.06,1.25,4.73,64700,29.0,82.75,hybride
vehicle_9,2025-07-18T08:51:41.701424,82.71,1.05,5.18,64705,29.2,82.7,hybride
vehicle_9,2025-07-18T06:27:41.701424,80.62,1.03,5.18,64710,29.4,82.65,hybride
vehicle_9,2025-07-18T04:03:41.701424,81.35,1.3,4.88,64715,29.6,82.6,hybride
vehicle_9,2025-07-18T01:39:41.701424,75.92,1.14,4.69,64720,29.8,82.55,hybride
vehicle_9,2025-07-19T23:15:41.701424,80.27,1.15,5.21,64725,30.0,82.5,hybride
vehicle_9,2025-07-19T20:51:41.701424,78.61,1.34,5.08,64730,30.2,82.45,hybride
vehicle_9,2025-07-19T18:27:41.701424,84.13,1.22,4.88,64735,30.4,82.4,hybride
vehicle_9,2025-07-19T16:03:41.701424,75.71,1.34,4.84,64740,30.6,82.35,hybride
vehicle_9,2025-07-19T13:39:41.701424,79.4,1.33,5.28,64745,30.8,82.3,hybride
vehicle_9,2025-07-19T11:15:41.701424,81.91,1.22,5.27,64750,31.0,82.25,hybride
vehicle_9,2025-07-19T08:51:41.701424,77.58,1.12,5.12,64755,31.2,82.2,hybride
vehicle_9,2025-07-19T06:27:41.701424,76.05,0.99,5.65,64760,31.4,82.15,hybride
vehicle_9,2025-07-19T04:03:41.701424,77.79,1.12,5.59,64765,31.6,82.1,hybride
vehicle_9,2025-07-19T01:39:41.702927,80.84,1.01,5.46,64770,31.8,82.05,hybride
vehicle_9,2025-07-20T23:15:41.702927,77.64,0.97,4.82,64775,32.0,82.0,hybride
vehicle_9,2025-07-20T20:51:41.702927,85.35,1.3,5.47,64780,32.2,81.95,hybride
vehicle_9,2025-07-20T18:27:41.702927,85.37,0.97,5.6,64785,32.4,81.9,hybride
vehicle_9,2025-07-20T16:03:41.702927,82.09,1.24,4.91,64790,32.6,81.85,hybride
vehicle_9,2025-07-20T13:39:41.702927,85.75,1.13,4.74,64795,32.8,81.8,hybride
vehicle_9,2025-07-20T11:15:41.702927,82.14,1.12,5.17,64800,33.0,81.75,hybride
vehicle_9,2025-07-20T08:51:41.702927,83.3,1.36,4.99,64805,33.2,81.7,hybride
vehicle_9,2025-07-20T06:27:41.702927,77.77,0.99,5.53,64810,33.4,81.65,hybride
vehicle_9,2025-07-20T04:03:41.702927,83.99,1.01,4.81,64815,33.6,81.6,hybride
vehicle_9,2025-07-20T01:39:41.702927,80.67,1.34,4.87,64820,33.8,81.55,hybride
vehicle_9,2025-07-21T23:15:41.702927,86.35,1.24,5.4,64825,34.0,81.5,hybride
vehicle_9,2025-07-21T20:51:41.702927,84.58,1.05,5.33,64830,34.2,81.45,hybride
vehicle_9,2025-07-21T18:27:41.702927,84.55,1.15,5.31,64835,34.4,81.4,hybride
vehicle_9,2025-07-21T16:03:41.702927,79.89,1.14,5.34,64840,34.6,81.35,hybride
vehicle_9,2025-07-21T13:39:41.702927,77.71,1.36,5.68,64845,34.8,81.3,hybride
vehicle_9,2025-07-21T11:15:41.702927,85.92,1.16,4.87,64850,35.0,81.25,hybride
vehicle_9,2025-07-21T08:51:41.702927,79.95,1.13,5.41,64855,35.2,81.2,hybride
vehicle_9,2025-07-21T06:27:41.702927,85.06,1.03,5.64,64860,35.4,81.15,hybride
vehicle_9,2025-07-21T04:03:41.702927,77.73,1.17,5.63,64865,35.6,81.1,hybride
vehicle_9,2025-07-21T01:39:41.702927,78.53,1.27,5.38,64870,35.8,81.05,hybride
vehicle_9,2025-07-22T23:15:41.702927,83.6,1.31,5.55,64875,36.0,81.0,hybride
vehicle_9,2025-07-22T20:51:41.702927,83.3,1.33,5.74,64880,36.2,80.95,hybride
vehicle_9,2025-07-22T18:27:41.702927,84.14,1.04,5.76,64885,36.4,80.9,hybride
vehicle_9,2025-07-22T16:03:41.702927,77.89,1.11,5.09,64890,36.6,80.85,hybride
vehicle_9,2025-07-22T13:39:41.702927,78.79,0.99,5.49,64895,36.8,80.8,hybride
vehicle_9,2025-07-22T11:15:41.702927,83.11,1.35,5.23,64900,37.0,80.75,hybride
vehicle_9,2025-07-22T08:51:41.702927,79.73,1.36,5.56,64905,37.2,80.7,hybride
vehicle_9,2025-07-22T06:27:41.702927,78.22,1.18,5.2,64910,37.4,80.65,hybride
vehicle_9,2025-07-22T04:03:41.702927,84.65,1.26,4.87,64915,37.6,80.6,hybride
vehicle_9,2025-07-22T01:39:41.702927,78.92,1.3,5.4,64920,37.8,80.55,hybride
vehicle_9,2025-07-23T23:15:41.702927,84.31,1.36,5.49,64925,38.0,80.5,hybride
vehicle_9,2025-07-23T20:51:41.702927,79.93,1.22,5.04,64930,38.2,80.45,hybride
vehicle_9,2025-07-23T18:27:41.702927,78.53,1.36,5.18,64935,38.4,80.4,hybride
vehicle_9,2025-07-23T16:03:41.702927,85.16,1.15,5.66,64940,38.6,80.35,hybride
vehicle_9,2025-07-23T13:39:41.702927,81.69,1.01,5.02,64945,38.8,80.3,hybride
vehicle_9,2025-07-23T11:15:41.702927,86.79,1.24,5.62,64950,39.0,80.25,hybride
vehicle_9,2025-07-23T08:51:41.702927,83.64,1.04,5.74,64955,39.2,80.2,hybride
vehicle_9,2025-07-23T06:27:41.702927,86.47,1.1,5.48,64960,39.4,80.15,hybride
vehicle_9,2025-07-23T04:03:41.702927,87.17,1.18,5.4,64965,39.6,80.1,hybride
vehicle_9,2025-07-23T01:39:41.702927,87.8,1.37,5.31,64970,39.8,80.05,hybride
vehicle_9,2025-07-24T23:15:41.702927,83.32,1.17,5.65,64975,40.0,80.0,hybride
vehicle_9,2025-07-24T20:51:41.702927,82.45,1.03,5.78,64980,40.2,79.95,hybride
vehicle_9,2025-07-24T18:27:41.702927,85.73,1.11,5.48,64985,40.4,79.9,hybride
vehicle_9,2025-07-24T16:03:41.702927,87.92,1.38,5.49,64990,40.6,79.85,hybride
vehicle_9,2025-07-24T13:39:41.702927,86.71,1.38,5.12,64995,40.8,79.8,hybride
vehicle_9,2025-07-24T11:15:41.702927,80.47,1.31,5.37,65000,41.0,79.75,hybride
