date,localisation,carburant_vehicule,nombre_réservations,taux_occupation,is_holiday,is_rainy,météo_temp,météo_précipitations,is_family_event
2025-05-01,Sousse,hybride,15,0.45,1,0,29.2,0.0,0
2025-05-01,Sousse,essence,18,0.92,1,0,28.0,0.0,0
2025-05-01,Sousse,diesel,10,0.61,1,1,26.9,0.6,0
2025-05-01,Bizerte,électrique,15,0.78,1,0,33.5,0.0,0
2025-05-01,Bizerte,hybride,7,0.43,1,1,31.4,0.4,0
2025-05-01,Bizerte,essence,10,0.64,1,0,26.6,0.0,0
2025-05-01,Bizerte,diesel,6,0.55,1,0,30.7,0.0,0
2025-05-01,Djerba,électrique,9,0.56,1,0,34.2,0.0,0
2025-05-01,Djerba,hybride,13,0.67,1,0,33.2,0.0,0
2025-05-01,Djerba,essence,12,1.0,1,0,28.7,0.0,0
2025-05-01,Djerba,diesel,9,0.5,1,0,31.9,0.0,0
2025-05-02,Tunis,électrique,32,0.98,0,1,32.0,2.1,1
2025-05-02,Tunis,hybride,28,0.54,0,0,31.8,0.0,1
2025-05-02,Tunis,essence,32,0.78,0,0,35.0,0.0,1
2025-05-02,Tunis,diesel,19,0.53,0,1,28.8,0.7,1
2025-05-02,Sfax,électrique,28,0.62,0,0,33.0,0.0,1
2025-05-02,Sfax,hybride,25,0.38,0,0,33.9,0.0,1
2025-05-02,Sfax,essence,21,0.73,0,0,33.7,0.0,1
2025-05-02,Sfax,diesel,16,0.56,0,0,29.9,0.0,1
2025-05-02,Sousse,électrique,15,0.65,0,0,31.4,0.0,0
2025-05-02,Sousse,hybride,15,1.0,0,0,30.6,0.0,0
2025-05-02,Sousse,essence,13,0.55,0,0,25.4,0.0,0
2025-05-02,Sousse,diesel,10,0.73,0,0,33.8,0.0,0
2025-05-02,Bizerte,électrique,6,0.79,0,0,22.4,0.0,0
2025-05-02,Bizerte,hybride,11,0.74,0,0,30.9,0.0,0
2025-05-02,Bizerte,essence,10,0.59,0,0,31.4,0.0,0
2025-05-02,Bizerte,diesel,10,0.7,0,1,32.6,1.6,0
2025-05-02,Djerba,électrique,14,0.73,0,0,33.3,0.0,0
2025-05-02,Djerba,hybride,14,0.76,0,0,28.8,0.0,0
2025-05-02,Djerba,essence,10,0.83,0,1,32.2,2.9,0
2025-05-02,Djerba,diesel,6,0.53,0,0,28.7,0.0,0
2025-05-03,Tunis,électrique,47,0.57,0,1,29.1,1.3,1
2025-05-03,Tunis,hybride,38,0.94,0,0,31.8,0.0,1
2025-05-03,Tunis,essence,41,0.68,0,0,30.0,0.0,1
2025-05-03,Tunis,diesel,30,0.73,0,0,32.3,0.0,1
2025-05-03,Sfax,électrique,32,0.77,0,0,34.2,0.0,1
2025-05-03,Sfax,hybride,26,0.67,0,0,30.0,0.0,1
2025-05-03,Sfax,essence,32,0.69,0,0,33.3,0.0,1
2025-05-03,Sfax,diesel,20,0.9,0,0,27.3,0.0,1
2025-05-03,Sousse,électrique,24,0.58,0,1,32.0,0.3,0
2025-05-03,Sousse,hybride,19,1.0,0,0,33.7,0.0,0
2025-05-03,Sousse,essence,13,0.74,0,0,31.2,0.0,0
2025-05-03,Sousse,diesel,16,0.77,0,0,31.2,0.0,0
2025-05-03,Bizerte,électrique,15,1.0,0,1,27.4,0.8,0
2025-05-03,Bizerte,hybride,9,0.71,0,0,22.7,0.0,0
2025-05-03,Bizerte,essence,9,0.86,0,0,30.1,0.0,0
2025-05-03,Bizerte,diesel,7,0.79,0,0,30.8,0.0,0
2025-05-03,Djerba,électrique,16,0.54,0,1,27.8,0.7,0
2025-05-03,Djerba,hybride,11,0.51,0,0,27.9,0.0,0
2025-05-03,Djerba,essence,14,0.58,0,0,29.8,0.0,0
2025-05-03,Djerba,diesel,12,0.61,0,0,31.6,0.0,0
2025-05-04,Tunis,électrique,48,0.7,0,0,30.5,0.0,1
2025-05-04,Tunis,hybride,26,0.88,0,0,30.7,0.0,1
2025-05-04,Tunis,essence,48,0.77,0,0,34.1,0.0,1
2025-05-04,Tunis,diesel,27,0.66,0,0,32.9,0.0,1
2025-05-04,Sfax,électrique,22,0.77,0,0,33.2,0.0,1
2025-05-04,Sfax,hybride,18,0.66,0,0,26.9,0.0,1
2025-05-04,Sfax,essence,27,0.5,0,0,30.9,0.0,1
2025-05-04,Sfax,diesel,22,0.71,0,0,28.9,0.0,1
2025-05-04,Sousse,électrique,17,0.62,0,0,28.5,0.0,0
2025-05-04,Sousse,hybride,19,0.56,0,1,35.0,4.8,0
2025-05-04,Sousse,essence,22,0.7,0,0,29.2,0.0,0
2025-05-04,Sousse,diesel,16,0.59,0,0,35.0,0.0,0
2025-05-04,Bizerte,électrique,16,0.78,0,0,25.8,0.0,0
2025-05-04,Bizerte,hybride,10,0.5,0,0,27.0,0.0,0
2025-05-04,Bizerte,essence,12,0.94,0,0,25.5,0.0,0
2025-05-04,Bizerte,diesel,10,0.73,0,0,32.5,0.0,0
2025-05-04,Djerba,électrique,11,0.63,0,0,32.4,0.0,0
2025-05-04,Djerba,hybride,17,0.49,0,0,27.9,0.0,0
2025-05-04,Djerba,essence,21,0.85,0,0,28.7,0.0,0
2025-05-04,Djerba,diesel,12,0.9,0,0,35.0,0.0,0
2025-05-05,Tunis,électrique,36,0.44,0,0,32.8,0.0,1
2025-05-05,Tunis,hybride,32,0.61,0,0,29.7,0.0,1
2025-05-05,Tunis,essence,22,0.83,0,0,28.1,0.0,1
2025-05-05,Tunis,diesel,24,0.79,0,0,34.6,0.0,1
2025-05-05,Sfax,électrique,31,0.62,0,0,27.7,0.0,1
2025-05-05,Sfax,hybride,24,0.65,0,0,33.8,0.0,1
2025-05-05,Sfax,essence,17,0.66,0,0,35.0,0.0,1
2025-05-05,Sfax,diesel,9,0.65,0,0,24.8,0.0,1
2025-05-05,Sousse,électrique,14,0.53,0,0,28.3,0.0,0
2025-05-05,Sousse,hybride,11,0.94,0,1,35.0,2.4,0
2025-05-05,Sousse,essence,19,1.0,0,0,29.3,0.0,0
2025-05-05,Sousse,diesel,10,0.63,0,0,28.6,0.0,0
2025-05-05,Bizerte,électrique,13,0.82,0,0,27.9,0.0,0
2025-05-05,Bizerte,hybride,6,0.85,0,0,26.1,0.0,0
2025-05-05,Bizerte,essence,6,0.88,0,0,27.7,0.0,0
2025-05-05,Bizerte,diesel,9,1.0,0,0,31.4,0.0,0
2025-05-05,Djerba,électrique,14,0.83,0,0,27.9,0.0,0
2025-05-05,Djerba,hybride,11,0.58,0,0,32.5,0.0,0
2025-05-05,Djerba,essence,11,0.66,0,0,28.8,0.0,0
2025-05-05,Djerba,diesel,9,0.53,0,0,26.9,0.0,0
2025-05-06,Tunis,électrique,39,0.73,0,0,29.7,0.0,1
2025-05-06,Tunis,hybride,22,0.72,0,1,33.4,0.5,1
2025-05-06,Tunis,essence,20,0.59,0,0,28.0,0.0,1
2025-05-06,Tunis,diesel,22,0.92,0,0,29.6,0.0,1
2025-05-06,Sfax,électrique,18,0.58,0,0,31.4,0.0,1
2025-05-06,Sfax,hybride,18,0.88,0,1,29.2,3.8,1
2025-05-06,Sfax,essence,22,0.79,0,0,30.9,0.0,1
2025-05-06,Sfax,diesel,22,0.58,0,0,30.3,0.0,1
2025-05-06,Sousse,électrique,12,0.82,0,0,32.1,0.0,0
2025-05-06,Sousse,hybride,11,0.7,0,1,35.0,3.3,0
2025-05-06,Sousse,essence,12,0.51,0,0,27.0,0.0,0
2025-05-06,Sousse,diesel,10,0.69,0,0,27.1,0.0,0
2025-05-06,Bizerte,électrique,10,0.65,0,0,26.8,0.0,0
2025-05-06,Bizerte,hybride,5,0.63,0,0,30.9,0.0,0
2025-05-06,Bizerte,essence,6,0.56,0,0,33.6,0.0,0
2025-05-06,Bizerte,diesel,8,0.91,0,0,33.0,0.0,0
2025-05-06,Djerba,électrique,13,0.56,0,0,27.8,0.0,0
2025-05-06,Djerba,hybride,10,0.57,0,0,27.5,0.0,0
2025-05-06,Djerba,essence,8,0.53,0,0,32.9,0.0,0
2025-05-06,Djerba,diesel,8,0.66,0,1,28.9,1.1,0
2025-05-07,Tunis,électrique,51,0.63,0,0,34.8,0.0,1
2025-05-07,Tunis,hybride,26,0.42,0,1,31.8,1.3,1
2025-05-07,Tunis,essence,27,0.89,0,0,35.0,0.0,1
2025-05-07,Tunis,diesel,22,0.81,0,0,33.8,0.0,1
2025-05-07,Sfax,électrique,25,0.65,0,0,28.6,0.0,1
2025-05-07,Sfax,hybride,15,0.72,0,0,30.6,0.0,1
2025-05-07,Sfax,essence,17,0.54,0,0,30.0,0.0,1
2025-05-07,Sfax,diesel,13,0.79,0,0,28.8,0.0,1
2025-05-07,Sousse,électrique,14,0.88,0,0,35.0,0.0,0
2025-05-07,Sousse,hybride,10,0.4,0,0,28.6,0.0,0
2025-05-07,Sousse,essence,13,0.71,0,0,30.3,0.0,0
2025-05-07,Sousse,diesel,7,0.48,0,0,29.5,0.0,0
2025-05-07,Bizerte,électrique,9,0.53,0,0,32.1,0.0,0
2025-05-07,Bizerte,hybride,8,0.54,0,0,29.8,0.0,0
2025-05-07,Bizerte,essence,7,0.57,0,0,28.6,0.0,0
2025-05-07,Bizerte,diesel,7,0.62,0,0,24.7,0.0,0
2025-05-07,Djerba,électrique,13,0.73,0,0,30.2,0.0,0
2025-05-07,Djerba,hybride,13,0.83,0,0,24.2,0.0,0
2025-05-07,Djerba,essence,10,0.58,0,0,27.7,0.0,0
2025-05-07,Djerba,diesel,8,0.55,0,1,27.2,1.9,0
2025-05-08,Tunis,électrique,40,1.0,0,0,28.5,0.0,1
2025-05-08,Tunis,hybride,29,0.59,0,1,24.0,6.3,1
2025-05-08,Tunis,essence,34,0.85,0,0,29.1,0.0,1
2025-05-08,Tunis,diesel,22,0.47,0,0,27.9,0.0,1
2025-05-08,Sfax,électrique,29,0.49,0,0,28.7,0.0,1
2025-05-08,Sfax,hybride,17,0.53,0,0,27.3,0.0,1
2025-05-08,Sfax,essence,26,0.69,0,0,29.5,0.0,1
2025-05-08,Sfax,diesel,22,0.63,0,0,35.0,0.0,1
2025-05-08,Sousse,électrique,24,1.0,0,0,31.2,0.0,0
2025-05-08,Sousse,hybride,12,0.61,0,0,32.7,0.0,0
2025-05-08,Sousse,essence,12,0.64,0,0,28.0,0.0,0
2025-05-08,Sousse,diesel,9,0.74,0,0,33.8,0.0,0
2025-05-08,Bizerte,électrique,10,0.71,0,0,35.0,0.0,0
2025-05-08,Bizerte,hybride,9,0.82,0,0,30.5,0.0,0
2025-05-08,Bizerte,essence,10,0.95,0,0,27.1,0.0,0
2025-05-08,Bizerte,diesel,7,0.49,0,0,30.2,0.0,0
2025-05-08,Djerba,électrique,13,0.78,0,0,29.3,0.0,0
2025-05-08,Djerba,hybride,16,0.95,0,0,29.5,0.0,0
2025-05-08,Djerba,essence,9,0.87,0,1,20.8,1.2,0
2025-05-08,Djerba,diesel,6,0.52,0,0,27.8,0.0,0
2025-05-09,Tunis,électrique,41,0.81,0,0,31.0,0.0,1
2025-05-09,Tunis,hybride,24,0.8,0,0,30.5,0.0,1
2025-05-09,Tunis,essence,22,0.53,0,0,28.8,0.0,1
2025-05-09,Tunis,diesel,24,0.73,0,1,32.7,0.2,1
2025-05-09,Sfax,électrique,19,0.42,0,0,35.0,0.0,1
2025-05-09,Sfax,hybride,20,0.8,0,0,25.5,0.0,1
2025-05-09,Sfax,essence,15,0.44,0,0,29.7,0.0,1
2025-05-09,Sfax,diesel,20,0.63,0,0,28.3,0.0,1
2025-05-09,Sousse,électrique,11,0.38,0,0,29.3,0.0,0
2025-05-09,Sousse,hybride,13,0.93,0,0,34.1,0.0,0
2025-05-09,Sousse,essence,12,0.59,0,0,29.1,0.0,0
2025-05-09,Sousse,diesel,9,0.69,0,0,33.5,0.0,0
2025-05-09,Bizerte,électrique,10,0.48,0,0,35.0,0.0,0
2025-05-09,Bizerte,hybride,10,0.68,0,0,33.5,0.0,0
2025-05-09,Bizerte,essence,8,0.69,0,0,35.0,0.0,0
2025-05-09,Bizerte,diesel,8,0.86,0,0,27.2,0.0,0
2025-05-09,Djerba,électrique,12,0.85,0,0,25.8,0.0,0
2025-05-09,Djerba,hybride,8,0.64,0,1,30.1,4.6,0
2025-05-09,Djerba,essence,11,0.55,0,0,30.7,0.0,0
2025-05-09,Djerba,diesel,7,0.68,0,0,33.0,0.0,0
2025-05-10,Tunis,électrique,62,0.94,0,1,34.2,0.1,1
2025-05-10,Tunis,hybride,27,0.68,0,0,28.4,0.0,1
2025-05-10,Tunis,essence,47,1.0,0,0,26.1,0.0,1
2025-05-10,Tunis,diesel,29,0.92,0,0,26.9,0.0,1
2025-05-10,Sfax,électrique,31,0.49,0,0,32.0,0.0,1
2025-05-10,Sfax,hybride,26,0.64,0,0,27.8,0.0,1
2025-05-10,Sfax,essence,13,0.63,0,1,29.1,3.2,1
2025-05-10,Sfax,diesel,19,0.54,0,0,30.4,0.0,1
2025-05-10,Sousse,électrique,20,0.58,0,0,27.9,0.0,0
2025-05-10,Sousse,hybride,22,0.81,0,0,25.1,0.0,0
2025-05-10,Sousse,essence,9,0.67,0,0,29.8,0.0,0
2025-05-10,Sousse,diesel,18,1.0,0,0,31.6,0.0,0
2025-05-10,Bizerte,électrique,12,0.99,0,0,30.6,0.0,0
2025-05-10,Bizerte,hybride,11,0.63,0,0,28.3,0.0,0
2025-05-10,Bizerte,essence,12,0.67,0,0,31.3,0.0,0
2025-05-10,Bizerte,diesel,9,0.51,0,0,32.4,0.0,0
2025-05-10,Djerba,électrique,16,0.53,0,0,31.4,0.0,0
2025-05-10,Djerba,hybride,15,0.57,0,0,35.0,0.0,0
2025-05-10,Djerba,essence,14,1.0,0,0,32.5,0.0,0
2025-05-10,Djerba,diesel,9,0.66,0,0,34.2,0.0,0
2025-05-11,Tunis,électrique,55,0.91,0,0,32.9,0.0,1
2025-05-11,Tunis,hybride,48,0.76,0,0,29.1,0.0,1
2025-05-11,Tunis,essence,26,0.68,0,0,29.4,0.0,1
2025-05-11,Tunis,diesel,32,1.0,0,0,35.0,0.0,1
2025-05-11,Sfax,électrique,39,0.63,0,0,33.3,0.0,1
2025-05-11,Sfax,hybride,33,0.81,0,0,29.2,0.0,1
2025-05-11,Sfax,essence,26,0.86,0,0,32.3,0.0,1
2025-05-11,Sfax,diesel,31,0.76,0,0,28.6,0.0,1
2025-05-11,Sousse,électrique,22,0.63,0,0,30.8,0.0,0
2025-05-11,Sousse,hybride,21,0.66,0,0,29.8,0.0,0
2025-05-11,Sousse,essence,16,0.91,0,0,31.1,0.0,0
2025-05-11,Sousse,diesel,12,0.74,0,0,34.6,0.0,0
2025-05-11,Bizerte,électrique,11,0.75,0,0,32.4,0.0,0
2025-05-11,Bizerte,hybride,14,0.77,0,0,35.0,0.0,0
2025-05-11,Bizerte,essence,13,0.64,0,1,34.0,2.0,0
2025-05-11,Bizerte,diesel,12,0.72,0,0,28.5,0.0,0
2025-05-11,Djerba,électrique,25,0.71,0,0,30.3,0.0,0
2025-05-11,Djerba,hybride,14,0.79,0,0,33.6,0.0,0
2025-05-11,Djerba,essence,12,0.56,0,0,31.5,0.0,0
2025-05-11,Djerba,diesel,12,0.76,0,0,35.0,0.0,0
2025-05-12,Tunis,électrique,26,0.5,0,1,31.7,0.5,1
2025-05-12,Tunis,hybride,35,1.0,0,0,33.8,0.0,1
2025-05-12,Tunis,essence,32,0.51,0,0,31.1,0.0,1
2025-05-12,Tunis,diesel,18,0.7,0,0,27.5,0.0,1
2025-05-12,Sfax,électrique,23,0.91,0,0,29.8,0.0,1
2025-05-12,Sfax,hybride,13,0.81,0,0,28.7,0.0,1
2025-05-12,Sfax,essence,19,0.6,0,0,31.2,0.0,1
2025-05-12,Sfax,diesel,20,0.77,0,0,26.4,0.0,1
2025-05-12,Sousse,électrique,14,0.79,0,0,32.8,0.0,0
2025-05-12,Sousse,hybride,12,0.76,0,0,34.6,0.0,0
2025-05-12,Sousse,essence,8,0.61,0,0,25.5,0.0,0
2025-05-12,Sousse,diesel,7,0.49,0,0,22.0,0.0,0
2025-05-12,Bizerte,électrique,10,0.81,0,1,33.0,0.3,0
2025-05-12,Bizerte,hybride,11,0.85,0,0,27.1,0.0,0
2025-05-12,Bizerte,essence,11,0.5,0,0,31.5,0.0,0
2025-05-12,Bizerte,diesel,8,0.5,0,0,31.0,0.0,0
2025-05-12,Djerba,électrique,10,0.78,0,0,25.3,0.0,0
2025-05-12,Djerba,hybride,8,0.69,0,0,29.3,0.0,0
2025-05-12,Djerba,essence,10,0.54,0,0,22.1,0.0,0
2025-05-12,Djerba,diesel,7,0.55,0,0,30.3,0.0,0
2025-05-13,Tunis,électrique,30,0.52,0,0,27.9,0.0,1
2025-05-13,Tunis,hybride,28,0.8,0,0,29.1,0.0,1
2025-05-13,Tunis,essence,31,0.78,0,0,26.7,0.0,1
2025-05-13,Tunis,diesel,35,0.7,0,0,32.9,0.0,1
2025-05-13,Sfax,électrique,26,0.61,0,0,26.8,0.0,1
2025-05-13,Sfax,hybride,19,0.91,0,0,33.4,0.0,1
2025-05-13,Sfax,essence,19,0.88,0,0,34.7,0.0,1
2025-05-13,Sfax,diesel,15,0.69,0,0,29.5,0.0,1
2025-05-13,Sousse,électrique,16,0.55,0,0,25.0,0.0,0
2025-05-13,Sousse,hybride,15,0.84,0,0,31.4,0.0,0
2025-05-13,Sousse,essence,14,0.77,0,1,28.5,3.5,0
2025-05-13,Sousse,diesel,12,0.49,0,0,32.7,0.0,0
2025-05-13,Bizerte,électrique,11,0.56,0,0,24.2,0.0,0
2025-05-13,Bizerte,hybride,13,0.81,0,0,26.2,0.0,0
2025-05-13,Bizerte,essence,8,0.59,0,0,32.8,0.0,0
2025-05-13,Bizerte,diesel,9,0.71,0,0,26.9,0.0,0
2025-05-13,Djerba,électrique,13,0.78,0,0,27.2,0.0,0
2025-05-13,Djerba,hybride,9,0.49,0,0,35.0,0.0,0
2025-05-13,Djerba,essence,9,0.98,0,0,33.2,0.0,0
2025-05-13,Djerba,diesel,12,0.84,0,0,25.7,0.0,0
2025-05-14,Tunis,électrique,29,0.52,0,0,24.4,0.0,1
2025-05-14,Tunis,hybride,19,0.78,0,0,29.9,0.0,1
2025-05-14,Tunis,essence,31,0.9,0,0,29.1,0.0,1
2025-05-14,Tunis,diesel,21,0.76,0,0,33.5,0.0,1
2025-05-14,Sfax,électrique,37,1.0,0,0,31.2,0.0,1
2025-05-14,Sfax,hybride,25,0.8,0,0,22.6,0.0,1
2025-05-14,Sfax,essence,23,0.78,0,1,32.0,4.9,1
2025-05-14,Sfax,diesel,18,0.94,0,0,29.7,0.0,1
2025-05-14,Sousse,électrique,12,0.97,0,0,27.4,0.0,0
2025-05-14,Sousse,hybride,11,0.8,0,0,31.8,0.0,0
2025-05-14,Sousse,essence,12,0.69,0,0,30.7,0.0,0
2025-05-14,Sousse,diesel,14,0.67,0,0,24.9,0.0,0
2025-05-14,Bizerte,électrique,10,0.69,0,0,29.5,0.0,0
2025-05-14,Bizerte,hybride,7,0.56,0,0,33.8,0.0,0
2025-05-14,Bizerte,essence,9,0.61,0,0,31.1,0.0,0
2025-05-14,Bizerte,diesel,9,0.82,0,0,35.0,0.0,0
2025-05-14,Djerba,électrique,18,0.7,0,0,24.0,0.0,0
2025-05-14,Djerba,hybride,16,0.59,0,1,26.8,2.5,0
2025-05-14,Djerba,essence,7,0.31,0,0,32.7,0.0,0
2025-05-14,Djerba,diesel,13,0.61,0,0,28.8,0.0,0
2025-05-15,Tunis,électrique,54,1.0,0,0,35.0,0.0,1
2025-05-15,Tunis,hybride,39,0.77,0,0,33.1,0.0,1
2025-05-15,Tunis,essence,31,0.64,0,1,28.3,2.5,1
2025-05-15,Tunis,diesel,15,0.82,0,0,33.9,0.0,1
2025-05-15,Sfax,électrique,30,0.71,0,0,31.3,0.0,1
2025-05-15,Sfax,hybride,19,0.72,0,0,34.5,0.0,1
2025-05-15,Sfax,essence,19,0.73,0,0,33.1,0.0,1
2025-05-15,Sfax,diesel,18,0.77,0,0,30.5,0.0,1
2025-05-15,Sousse,électrique,17,0.89,0,0,33.7,0.0,0
2025-05-15,Sousse,hybride,11,0.54,0,0,31.3,0.0,0
2025-05-15,Sousse,essence,9,0.74,0,0,35.0,0.0,0
2025-05-15,Sousse,diesel,11,1.0,0,1,34.9,7.3,0
2025-05-15,Bizerte,électrique,9,0.51,0,0,31.6,0.0,0
2025-05-15,Bizerte,hybride,7,0.53,0,0,29.6,0.0,0
2025-05-15,Bizerte,essence,9,0.83,0,0,33.3,0.0,0
2025-05-15,Bizerte,diesel,7,0.95,0,0,32.9,0.0,0
2025-05-15,Djerba,électrique,17,0.48,0,0,30.2,0.0,0
2025-05-15,Djerba,hybride,8,0.64,0,0,33.1,0.0,0
2025-05-15,Djerba,essence,11,0.73,0,0,35.0,0.0,0
2025-05-15,Djerba,diesel,7,0.61,0,0,30.5,0.0,0
2025-05-16,Tunis,électrique,38,0.5,0,1,32.5,0.4,1
2025-05-16,Tunis,hybride,31,0.62,0,0,27.2,0.0,1
2025-05-16,Tunis,essence,25,0.71,0,0,29.3,0.0,1
2025-05-16,Tunis,diesel,20,0.5,0,0,34.8,0.0,1
2025-05-16,Sfax,électrique,21,0.33,0,0,29.8,0.0,1
2025-05-16,Sfax,hybride,29,0.81,0,0,32.8,0.0,1
2025-05-16,Sfax,essence,16,0.7,0,0,30.3,0.0,1
2025-05-16,Sfax,diesel,10,0.81,0,0,29.7,0.0,1
2025-05-16,Sousse,électrique,19,0.84,0,0,29.4,0.0,0
2025-05-16,Sousse,hybride,8,0.64,0,0,29.8,0.0,0
2025-05-16,Sousse,essence,9,0.68,0,0,32.8,0.0,0
2025-05-16,Sousse,diesel,12,0.79,0,0,30.8,0.0,0
2025-05-16,Bizerte,électrique,17,0.86,0,0,31.3,0.0,0
2025-05-16,Bizerte,hybride,8,0.59,0,0,31.4,0.0,0
2025-05-16,Bizerte,essence,6,0.48,0,0,34.4,0.0,0
2025-05-16,Bizerte,diesel,6,0.62,0,1,28.3,2.7,0
2025-05-16,Djerba,électrique,14,0.77,0,1,33.2,0.5,0
2025-05-16,Djerba,hybride,9,0.57,0,0,32.3,0.0,0
2025-05-16,Djerba,essence,10,0.84,0,0,32.0,0.0,0
2025-05-16,Djerba,diesel,11,0.75,0,0,26.8,0.0,0
2025-05-17,Tunis,électrique,50,0.89,0,0,30.4,0.0,1
2025-05-17,Tunis,hybride,44,0.66,0,0,33.0,0.0,1
2025-05-17,Tunis,essence,29,0.32,0,1,33.2,1.4,1
2025-05-17,Tunis,diesel,43,0.81,0,1,30.1,1.2,1
2025-05-17,Sfax,électrique,37,0.49,0,1,28.1,3.1,1
2025-05-17,Sfax,hybride,23,1.0,0,0,27.0,0.0,1
2025-05-17,Sfax,essence,20,0.79,0,0,28.9,0.0,1
2025-05-17,Sfax,diesel,21,0.53,0,1,31.9,4.5,1
2025-05-17,Sousse,électrique,22,0.65,0,0,35.0,0.0,0
2025-05-17,Sousse,hybride,19,0.91,0,0,27.7,0.0,0
2025-05-17,Sousse,essence,13,0.64,0,0,28.0,0.0,0
2025-05-17,Sousse,diesel,17,0.85,0,0,27.8,0.0,0
2025-05-17,Bizerte,électrique,8,0.54,0,0,29.1,0.0,0
2025-05-17,Bizerte,hybride,12,0.78,0,0,31.7,0.0,0
2025-05-17,Bizerte,essence,9,0.68,0,0,29.0,0.0,0
2025-05-17,Bizerte,diesel,8,0.69,0,0,31.9,0.0,0
2025-05-17,Djerba,électrique,14,0.54,0,0,25.4,0.0,0
2025-05-17,Djerba,hybride,13,0.69,0,0,31.6,0.0,0
2025-05-17,Djerba,essence,13,0.72,0,0,32.2,0.0,0
2025-05-17,Djerba,diesel,10,0.49,0,0,27.0,0.0,0
2025-05-18,Tunis,électrique,39,0.7,0,0,27.1,0.0,1
2025-05-18,Tunis,hybride,40,0.47,0,0,31.2,0.0,1
2025-05-18,Tunis,essence,27,0.63,0,0,31.1,0.0,1
2025-05-18,Tunis,diesel,34,0.61,0,0,32.8,0.0,1
2025-05-18,Sfax,électrique,32,0.69,0,0,35.0,0.0,1
2025-05-18,Sfax,hybride,26,0.75,0,0,30.6,0.0,1
2025-05-18,Sfax,essence,16,0.52,0,0,33.2,0.0,1
2025-05-18,Sfax,diesel,18,0.76,0,0,32.8,0.0,1
2025-05-18,Sousse,électrique,20,0.87,0,0,29.2,0.0,0
2025-05-18,Sousse,hybride,17,0.71,0,0,30.9,0.0,0
2025-05-18,Sousse,essence,15,0.7,0,0,30.3,0.0,0
2025-05-18,Sousse,diesel,8,0.68,0,0,27.9,0.0,0
2025-05-18,Bizerte,électrique,14,0.39,0,0,33.0,0.0,0
2025-05-18,Bizerte,hybride,14,1.0,0,0,31.8,0.0,0
2025-05-18,Bizerte,essence,11,0.84,0,0,24.7,0.0,0
2025-05-18,Bizerte,diesel,9,0.7,0,0,29.8,0.0,0
2025-05-18,Djerba,électrique,14,0.81,0,0,34.3,0.0,0
2025-05-18,Djerba,hybride,18,0.71,0,0,28.5,0.0,0
2025-05-18,Djerba,essence,17,0.91,0,0,27.0,0.0,0
2025-05-18,Djerba,diesel,9,0.63,0,0,27.5,0.0,0
2025-05-19,Tunis,électrique,44,0.8,0,0,32.0,0.0,1
2025-05-19,Tunis,hybride,37,0.86,0,0,35.0,0.0,1
2025-05-19,Tunis,essence,24,0.51,0,0,32.2,0.0,1
2025-05-19,Tunis,diesel,16,0.78,0,0,29.2,0.0,1
2025-05-19,Sfax,électrique,24,0.62,0,1,30.4,2.7,1
2025-05-19,Sfax,hybride,20,0.68,0,0,32.0,0.0,1
2025-05-19,Sfax,essence,23,0.59,0,0,27.7,0.0,1
2025-05-19,Sfax,diesel,20,0.71,0,0,33.6,0.0,1
2025-05-19,Sousse,électrique,18,0.69,0,0,24.3,0.0,0
2025-05-19,Sousse,hybride,9,0.53,0,0,30.9,0.0,0
2025-05-19,Sousse,essence,9,0.49,0,1,23.8,1.1,0
2025-05-19,Sousse,diesel,19,0.91,0,0,30.7,0.0,0
2025-05-19,Bizerte,électrique,9,0.44,0,1,29.6,0.9,0
2025-05-19,Bizerte,hybride,9,0.45,0,0,30.0,0.0,0
2025-05-19,Bizerte,essence,8,0.51,0,0,34.3,0.0,0
2025-05-19,Bizerte,diesel,6,0.51,0,0,26.0,0.0,0
2025-05-19,Djerba,électrique,9,0.78,0,0,31.3,0.0,0
2025-05-19,Djerba,hybride,6,0.4,0,0,33.0,0.0,0
2025-05-19,Djerba,essence,15,0.81,0,0,34.1,0.0,0
2025-05-19,Djerba,diesel,7,0.83,0,0,26.1,0.0,0
2025-05-20,Tunis,électrique,28,0.75,0,0,27.2,0.0,1
2025-05-20,Tunis,hybride,23,0.69,0,0,34.9,0.0,1
2025-05-20,Tunis,essence,21,0.64,0,0,27.9,0.0,1
2025-05-20,Tunis,diesel,26,0.9,0,1,32.0,3.1,1
2025-05-20,Sfax,électrique,23,0.81,0,0,32.2,0.0,1
2025-05-20,Sfax,hybride,28,0.99,0,0,33.1,0.0,1
2025-05-20,Sfax,essence,25,0.75,0,0,32.1,0.0,1
2025-05-20,Sfax,diesel,17,0.44,0,0,29.9,0.0,1
2025-05-20,Sousse,électrique,15,0.5,0,0,29.6,0.0,0
2025-05-20,Sousse,hybride,14,0.64,0,0,24.3,0.0,0
2025-05-20,Sousse,essence,11,0.68,0,0,35.0,0.0,0
2025-05-20,Sousse,diesel,13,0.93,0,0,24.0,0.0,0
2025-05-20,Bizerte,électrique,14,0.72,0,0,25.1,0.0,0
2025-05-20,Bizerte,hybride,11,0.77,0,0,35.0,0.0,0
2025-05-20,Bizerte,essence,8,0.48,0,0,30.2,0.0,0
2025-05-20,Bizerte,diesel,8,0.52,0,0,30.9,0.0,0
